PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARQ-train-1177,أنا مرة في عشرة أيام باش نشوف لامتيو في الصيف,"Once in ten days, we want to see Lamtiu in the summer", أنتيا كيما أنايا سليمة ، مانشوفش ياسر لا ميتيو," You are as good as Anaya, we will not see Yasser or Meteo",0.69
ARQ-train-1178,و لخرى ﭬﺘﻠﻨﺎ جيبولي كادر نحطو فيه البحوت تعنا,"And for another, they killed us and brought me a space in which to put our research.", و درك وش عطاوكم تمارين وش عندك غدوة, And realize what they gave you exercises and what you have tomorrow,0.53
ARQ-train-1179,أي الظلمة هنا,"That is, darkness here", أحكمي في ساع, Judge in an hour,0.28
ARQ-train-1180,درك نزيد العربية في الكلاڢيي,Nazid learned Arabic in Al-Kalavi, زعمة نلقى وحدة  قصيرة, We are supposed to receive a short unit,0.19
ARQ-train-1181,كلش نقدرلو بالصح هدي خاطيني,"Everything we can do is true, this is my mistake", ماما ما نعرف وقتاش تولي," Mama, we don't know when she will take over",0.44
ARQ-train-1182,لوكان برك لا تاي ما تنقصش بزاف,"If your pools were not enough, they wouldn't decrease by much", نشا الله سليمة المهم انا دايمن رابحين," God willing, Salima, the important thing is that I will always win",0.38
ARQ-train-1183,يبينلك بلي حتى هو ماشي متفاهم مع ناجي,He shows you that he even has an understanding with Naji, من تم فهمت الحالة ساڢا ﭘﺎ بيناتهم," Once the situation is understood, everything is clear",0.62
ARQ-train-1184,هاديك لي جابتلي كادو في اللخر تاع العام,This is what brought me Kadu at the end of the year, هديك الخطرة قالتلي ما ربحتش الكونكور تاع الماجيستر, This dangerous woman told me that she did not win the Master's Concours,0.62
ARQ-train-1185,راح السيد يديماري التوموبيل تاعه تم مات,Mr. Yedimari left his mobile phone and died, مات و هي كانت تتحرك التوموبيل, He died while she was moving the mobile,0.84
ARQ-train-1186,هيا نكملو,Let's continue, رانا ولينا, Rana and Lina,0.62
ARQ-train-1187,ڤالت لك مسلسل جديد أول خطرة يتعرض على أبوظبي,I told you a new series is the first threat to be exposed to Abu Dhabi, شفتي كيفماه تعرف بنتك هي ﭘﻮرتون باشعة بصح بنتك خير, Did you see how you know your daughter is a terrible Burton? Your daughter is in good health,0.25
ARQ-train-1188,أدي او ما ﻟﭭﺎوهش كيفماه أ خويا كي تدخل لتم وش يصرالك واحد ما عمبالو,"Do you have anything to do with it, brother? When you enter, you will find out what someone does not want to happen to you.", تعدي طيارة أطيح بابور يغرق بصح ڤلك قادر ڤلك كاينة أوقات يطيح أوقات يعدي نورمال," A plane crashes, Babur drowns, he's fine, he's able to crash, sometimes he crashes, sometimes he's normal.",0.59
ARQ-train-1189,وعلاه ﭬﺎﻟﺘﻨﺎ ساعتين هدرة,"Moreover, our situation was wasted for two hours", باه يجيو الكلمات ياسر," He brings the words, Yasser",0.47
ARQ-train-1190,و تنملي وسي يا إيمان,"And you feel numb, Iman", شكون  لاﭬﻮش ولا لادروات, What about Lavosh or Ladroat?,0.41
ARQ-train-1191,ما سلختيش بصح حكمتي,I didn't flog you in my correct wisdom, باينة خلاه حكمتي رجل, It is clear that your wisdom is a man,0.59
ARQ-train-1192,أنا راني في أملاك الدولة الدومان مشي الضرايب,I see that I am in state property and do not pay taxes, أيا برك أ خولة كمية برك أﭬﻌﺪي معانا," You who are blessed and have a lot of blessings, stay away with us",0.44
ARQ-train-1193,هادي هي يقراو غير شهرين ولا تلاتة,They have been reading for more than two or three months, سليمة معليش نحبسو ما زالي خدمة للغدوة," Salima, it's okay to lock him up, I'm still serving lunch",0.31
ARQ-train-1194,خلي عينيك لمرتك,Keep your eyes on your wife, و هدا شحال, And this is what happens,0.16
ARQ-train-1195,آه سلو نعرفو بصح ما على باليش,"Oh, please let us know what's wrong with you", شكون أدا لي كان في النورڢيج, Who was in Norway?,0.34
ARQ-train-1196,ما نعرف بصح نڤول لك حاجة,We don't know how to tell you anything right, شفت كعبات عند واحد في البلاد, I saw heels at someone in the country,0.41
ARQ-train-1197,أو مهبول أدا أيا أيا,Or Mahboul Ada Aya Aya, أهلا ياسمين مرحبا بيك ساڢا," Hello Yasmine, welcome Sava",0.34
ARQ-train-1198,أنا إدا صلحتلي تاع دياﻳﭙﻲ نشري وحدة,"If you fix my Diabi bag, I will buy one", كاينة وحدة تحفة لي نحكي لك علاها, There is a masterpiece unit for us to tell you about,0.59
ARQ-train-1199,ايه سايي أنا,What am I?, ايه كال كولور, A Cal Color,0.28
ARQ-train-1200,خاوة خاوة ما بيناتنا عداوة,"Brotherhood, brotherhood, there is no enmity between us", ربي يحفظك خويا مهدي," May God protect you, my brother Mahdi",0.47
ARQ-train-1201,وش ادير,What should I do?, ما شفناهاش, We didn't see it,0.16
ARQ-train-1202,يعني يتدوق الفن ، هادي هي ؟,"I mean, art excels, is that what she is?", العسل عنده ودنين هادي ما نعرفهاش," He has honey, and we don't know her",0.41
ARQ-train-1203,نعرف ناس ما عندهم حتى علاقة مع القراية وجابوه,We know people who don't even have a relationship with the village and they brought it, مش غير الباك مراد عادوا يجيبوا كلش وهما في ديارهم," Nothing but Al-Bak Murad, they used to get everything while they were at home",0.78
ARQ-train-1204,طناش دقيقة,Minute tanash, قريب نكملو, We will soon finish,0.66
ARQ-train-1205,سليمة معليش نحبسو ما زالي خدمة للغدوة,"Salima, it's okay to lock him up, I'm still serving lunch", إيه كريمة ربي يعاونك ما تنسايش تدعي لنا," What a blessing, may God help you, don’t forget to pray for us",0.53
ARQ-train-1206,يعطيك الصحة خونا شمسو والله فاجينا معاك,"May God grant you good health, our brother Shamso, I swear we will be with you", لضرك مازالني مانسوطيش الي مازال كيفي يكليكي جام," To your detriment, I still don't have enough money to eat",0.66
ARQ-train-1207,مبعديكا نولي پروف,If you don't have a clue, اسكو كاپابل تقري, Asko Kabable reads,0.47
ARQ-train-1208,خرخوبة كل مرة يسكت,He squeaks every time he shuts up, كل زوز دقايق يطفا, Every few minutes it turns off,0.56
ARQ-train-1209,هداك ماراهوش سلالة أصيلة كيما نقولو راه هجين تاع زوج سلالات,"This is not a purebred breed, as we call it a hybrid of a pair of breeds", السلالة هاديك ولات عندها الزهايمر يولي ما يعرفش مولاه و يدور عليه," This breed does not have Alzheimer's, so he does not know his master and looks for him",0.69
ARQ-train-1210,تهلاي في روحك أ سهام,"Have fun, arrows in your soul", مالا غدوة تروح خالتي بيدة, My aunt Beida will not go tomorrow,0.41
ARQ-train-1211,اي اصلا اصلا ما فهمتش ديداكتيسيال,"Yes, I didn't even understand Didactical", كي شغل يتعلم واحد يتعلم حاجة," When someone learns a job, he learns something",0.84
ARQ-train-1212,لالا مارانيش داكور,Lala Maranesh Dakor, هكدا ترجع عربية, This is how you return to being an Arab,0.44
ARQ-train-1213,جات وحدة في التيلي رجلها مقصوصة دارت أكسيدون,There was a unit next to me whose leg was cut off and she ran around, خرجت من ليسي ما جاهمش ﻟﭙﺮوف تاع اﻟﺴﭙﻮر, I left my place and didn't want to go to the bar table,0.5
ARQ-train-1214,الرجالة خويا شمسو,The man is my brother Shamso, ام وليد هي اول, Umm Walid is the first,0.28
ARQ-train-1215,هايلة ام وليد ربي يحفظك,"Haila Umm Walid, may God protect you", روعة يعطيك الصحة حبيبتي," Wonderful, may God bless you, my love",0.75
ARQ-train-1216,ما كاين حتى حاجة,There is nothing even needed, و انت كاش جديد, And you are new cash,0.5
ARQ-train-1217,وحد النهار ديسيدا وحد الطبيب من لاﻧڤليز باه يروح لبلاده خاطرماكش فضت الكونترا تيعو معانا,"One day, Decida, the doctor from Llanflies, went to his country because the Contras had broken up with us.", خممنا نديروا له حفلة باه نودعوه ﭘﺮيسيزينا الجنينة تاع سبيطار البلاصة تاع الحفلة," We decided to throw him a party, so we would say goodbye to our president, El Geneina, Sbitar El Balasa, the party.",0.44
ARQ-train-1218,أيا بيان مشكم وحدكم,No statement of your problem alone, من بكري مشنا وحدنا, From the beginning we walked alone,0.66
ARQ-train-1219,روعة يعطيك الصحة جربتو درك جاني هايل,"Wonderful, may God bless you with good health. You tried to realize what happened to me", سلام يام وليد يعطيك الصحه درتو اجاني بزاف بنين," Peace be upon you, Walid. May God grant you good health. You have taught me so many children",0.72
ARQ-train-1220,او موان تكون حاجات متنوعة,Or where there are various needs, مي يلزم الكتيبة تكون ستاندار, The battalion must be a standard,0.38
ARQ-train-1221,ما جيتش البارح واش عييت,"I didn't come yesterday, I was upset", كان عندي مشكل في الميكرو, I had a problem with the micro,0.53
